utilization.type,state,year,quarter,suppression,proper_ndc,gennme,prodnme,numberrx,yearQuarter
MCOU,AZ,2013,4,F,00069046856,Varenicline,CHANTIX,109,2013.75
FFSU,LA,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
MCOU,UT,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
MCOU,SC,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,GA,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
MCOU,GA,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
MCOU,AZ,2013,3,F,00069046856,Varenicline,CHANTIX,54,2013.5
FFSU,IN,2013,3,F,00069046856,Varenicline,CHANTIX,59,2013.5
FFSU,AR,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,NH,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,ME,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
MCOU,MS,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,SC,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,NJ,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
MCOU,KY,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,UT,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
MCOU,LA,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
MCOU,UT,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,NH,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
MCOU,NY,2013,4,F,00069046856,Varenicline,CHANTIX,459,2013.75
FFSU,SD,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,MT,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
MCOU,NV,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,IA,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,AK,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,AZ,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,WY,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
MCOU,OH,2013,2,F,00069046856,Varenicline,CHANTIX,151,2013.25
FFSU,OK,2013,2,F,00069046856,Varenicline,CHANTIX,16,2013.25
FFSU,KY,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
MCOU,WI,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
FFSU,WI,2013,4,F,00069046856,Varenicline,CHANTIX,100,2013.75
FFSU,SD,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,KY,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,MS,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,NE,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,PA,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,OR,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
FFSU,CT,2013,1,F,00069046856,Varenicline,CHANTIX,127,2013
MCOU,IL,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,VA,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,OR,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,CT,2013,4,F,00069046856,Varenicline,CHANTIX,109,2013.75
MCOU,IL,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,CO,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
MCOU,HI,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,LA,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,AR,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
FFSU,AK,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,SC,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
FFSU,MS,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
FFSU,NV,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,AK,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
MCOU,SC,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
FFSU,SC,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
MCOU,DC,2013,3,F,00069046856,Varenicline,CHANTIX,20,2013.5
FFSU,WY,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
MCOU,AZ,2013,1,F,00069046856,Varenicline,CHANTIX,69,2013
FFSU,TN,2013,3,F,00069046856,Varenicline,CHANTIX,35,2013.5
FFSU,UT,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,NM,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,TX,2013,2,F,00069046856,Varenicline,CHANTIX,13,2013.25
MCOU,MA,2013,3,F,00069046856,Varenicline,CHANTIX,65,2013.5
FFSU,NJ,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,ME,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
MCOU,KS,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,MS,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,MD,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,LA,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
MCOU,WV,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
MCOU,NH,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,MT,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
MCOU,MS,2013,2,T,00069046856,Varenicline,CHANTIX,0,2013.25
MCOU,KY,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,KY,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,DC,2013,3,T,00069046856,Varenicline,CHANTIX,0,2013.5
FFSU,PA,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,TX,2013,4,F,00069046856,Varenicline,CHANTIX,14,2013.75
FFSU,DC,2013,1,F,00069046856,Varenicline,CHANTIX,20,2013
FFSU,DC,2013,4,T,00069046856,Varenicline,CHANTIX,0,2013.75
FFSU,WA,2013,1,T,00069046856,Varenicline,CHANTIX,0,2013
MCOU,NM,2013,4,F,00069046856,Varenicline,CHANTIX,18,2013.75
MCOU,MD,2013,1,F,00069046856,Varenicline,CHANTIX,69,2013
FFSU,CT,2013,2,F,00069046856,Varenicline,CHANTIX,146,2013.25
FFSU,MI,2013,2,F,00069046856,Varenicline,CHANTIX,21,2013.25
FFSU,MN,2013,4,F,00069046856,Varenicline,CHANTIX,42,2013.75
MCOU,LA,2013,1,F,00069046856,Varenicline,CHANTIX,20,2013
FFSU,VT,2013,3,F,00069046856,Varenicline,CHANTIX,32,2013.5
MCOU,NM,2013,3,F,00069046856,Varenicline,CHANTIX,21,2013.5
MCOU,OR,2013,1,F,00069046856,Varenicline,CHANTIX,63,2013
FFSU,NY,2013,1,F,00069046856,Varenicline,CHANTIX,60,2013
MCOU,MA,2013,2,F,00069046856,Varenicline,CHANTIX,98,2013.25
MCOU,WA,2013,2,F,00069046856,Varenicline,CHANTIX,32,2013.25
MCOU,PA,2013,3,F,00069046856,Varenicline,CHANTIX,80,2013.5
FFSU,CO,2013,2,F,00069046856,Varenicline,CHANTIX,16,2013.25
FFSU,TN,2013,1,F,00069046856,Varenicline,CHANTIX,46,2013
FFSU,WI,2013,1,F,00069046856,Varenicline,CHANTIX,107,2013
MCOU,NY,2013,3,F,00069046856,Varenicline,CHANTIX,489,2013.5
FFSU,NC,2013,4,F,00069046856,Varenicline,CHANTIX,103,2013.75
MCOU,SC,2013,1,F,00069046856,Varenicline,CHANTIX,16,2013
FFSU,FL,2013,3,F,00069046856,Varenicline,CHANTIX,50,2013.5
FFSU,TX,2013,3,F,00069046856,Varenicline,CHANTIX,17,2013.5
FFSU,OK,2013,3,F,00069046856,Varenicline,CHANTIX,20,2013.5
FFSU,NV,2013,3,F,00069046856,Varenicline,CHANTIX,27,2013.5
FFSU,NY,2013,3,F,00069046856,Varenicline,CHANTIX,50,2013.5
MCOU,FL,2013,4,F,00069046856,Varenicline,CHANTIX,34,2013.75
FFSU,VT,2013,2,F,00069046856,Varenicline,CHANTIX,44,2013.25
FFSU,IL,2013,1,F,00069046856,Varenicline,CHANTIX,52,2013
MCOU,CA,2013,4,F,00069046856,Varenicline,CHANTIX,47,2013.75
FFSU,MA,2013,1,F,00069046856,Varenicline,CHANTIX,65,2013
FFSU,WI,2013,3,F,00069046856,Varenicline,CHANTIX,92,2013.5
FFSU,CA,2013,2,F,00069046856,Varenicline,CHANTIX,106,2013.25
MCOU,MI,2013,1,F,00069046856,Varenicline,CHANTIX,42,2013
FFSU,IL,2013,4,F,00069046856,Varenicline,CHANTIX,21,2013.75
FFSU,MO,2013,1,F,00069046856,Varenicline,CHANTIX,27,2013
FFSU,NY,2013,2,F,00069046856,Varenicline,CHANTIX,58,2013.25
MCOU,MI,2013,4,F,00069046856,Varenicline,CHANTIX,44,2013.75
FFSU,OK,2013,1,F,00069046856,Varenicline,CHANTIX,36,2013
FFSU,FL,2013,1,F,00069046856,Varenicline,CHANTIX,63,2013
MCOU,LA,2013,2,F,00069046856,Varenicline,CHANTIX,19,2013.25
MCOU,NY,2013,1,F,00069046856,Varenicline,CHANTIX,651,2013
FFSU,LA,2013,2,F,00069046856,Varenicline,CHANTIX,15,2013.25
MCOU,FL,2013,3,F,00069046856,Varenicline,CHANTIX,22,2013.5
MCOU,MD,2013,2,F,00069046856,Varenicline,CHANTIX,64,2013.25
FFSU,MI,2013,4,F,00069046856,Varenicline,CHANTIX,20,2013.75
FFSU,MO,2013,4,F,00069046856,Varenicline,CHANTIX,56,2013.75
MCOU,OH,2013,3,F,00069046856,Varenicline,CHANTIX,146,2013.5
MCOU,NJ,2013,3,F,00069046856,Varenicline,CHANTIX,38,2013.5
FFSU,IN,2013,1,F,00069046856,Varenicline,CHANTIX,92,2013
FFSU,IN,2013,4,F,00069046856,Varenicline,CHANTIX,100,2013.75
FFSU,MO,2013,3,F,00069046856,Varenicline,CHANTIX,47,2013.5
MCOU,MN,2013,1,F,00069046856,Varenicline,CHANTIX,101,2013
FFSU,NC,2013,2,F,00069046856,Varenicline,CHANTIX,130,2013.25
MCOU,MD,2013,4,F,00069046856,Varenicline,CHANTIX,51,2013.75
FFSU,MN,2013,2,F,00069046856,Varenicline,CHANTIX,13,2013.25
MCOU,FL,2013,2,F,00069046856,Varenicline,CHANTIX,42,2013.25
MCOU,MI,2013,3,F,00069046856,Varenicline,CHANTIX,57,2013.5
MCOU,CA,2013,1,F,00069046856,Varenicline,CHANTIX,42,2013
FFSU,CA,2013,1,F,00069046856,Varenicline,CHANTIX,107,2013
FFSU,VT,2013,4,F,00069046856,Varenicline,CHANTIX,38,2013.75
MCOU,DC,2013,1,F,00069046856,Varenicline,CHANTIX,20,2013
FFSU,VT,2013,1,F,00069046856,Varenicline,CHANTIX,28,2013
MCOU,AZ,2013,2,F,00069046856,Varenicline,CHANTIX,102,2013.25
FFSU,MN,2013,3,F,00069046856,Varenicline,CHANTIX,42,2013.5
MCOU,WA,2013,3,F,00069046856,Varenicline,CHANTIX,27,2013.5
MCOU,VA,2013,1,F,00069046856,Varenicline,CHANTIX,21,2013
MCOU,OR,2013,2,F,00069046856,Varenicline,CHANTIX,83,2013.25
FFSU,MN,2013,1,F,00069046856,Varenicline,CHANTIX,24,2013
MCOU,FL,2013,1,F,00069046856,Varenicline,CHANTIX,16,2013
FFSU,CO,2013,1,F,00069046856,Varenicline,CHANTIX,26,2013
FFSU,NC,2013,3,F,00069046856,Varenicline,CHANTIX,103,2013.5
MCOU,CA,2013,2,F,00069046856,Varenicline,CHANTIX,54,2013.25
MCOU,OH,2013,4,F,00069046856,Varenicline,CHANTIX,146,2013.75
FFSU,TN,2013,4,F,00069046856,Varenicline,CHANTIX,38,2013.75
FFSU,OH,2013,2,F,00069046856,Varenicline,CHANTIX,57,2013.25
FFSU,CA,2013,3,F,00069046856,Varenicline,CHANTIX,106,2013.5
FFSU,OK,2013,4,F,00069046856,Varenicline,CHANTIX,19,2013.75
FFSU,NY,2013,4,F,00069046856,Varenicline,CHANTIX,55,2013.75
FFSU,MA,2013,2,F,00069046856,Varenicline,CHANTIX,65,2013.25
MCOU,MD,2013,3,F,00069046856,Varenicline,CHANTIX,33,2013.5
FFSU,FL,2013,2,F,00069046856,Varenicline,CHANTIX,57,2013.25
FFSU,OH,2013,1,F,00069046856,Varenicline,CHANTIX,21,2013
FFSU,IL,2013,3,F,00069046856,Varenicline,CHANTIX,19,2013.5
FFSU,NC,2013,1,F,00069046856,Varenicline,CHANTIX,137,2013
MCOU,PA,2013,1,F,00069046856,Varenicline,CHANTIX,73,2013
MCOU,MI,2013,2,F,00069046856,Varenicline,CHANTIX,49,2013.25
MCOU,NJ,2013,2,F,00069046856,Varenicline,CHANTIX,54,2013.25
MCOU,GA,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,MD,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,WA,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,WA,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,WY,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,LA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,MT,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,MS,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
MCOU,LA,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,VA,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,UT,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,OR,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,OR,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,NH,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,TX,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,VA,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,MS,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,MD,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,LA,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,WY,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,NJ,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,AZ,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,WI,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,ID,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,WA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,TX,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,MN,2014,1,F,00069046856,Varenicline,CHANTIX,95,2014
MCOU,MD,2014,1,F,00069046856,Varenicline,CHANTIX,67,2014
MCOU,MN,2014,4,F,00069046856,Varenicline,CHANTIX,83,2014.75
MCOU,KY,2014,3,F,00069046856,Varenicline,CHANTIX,143,2014.5
MCOU,MN,2014,3,F,00069046856,Varenicline,CHANTIX,97,2014.5
MCOU,MD,2014,4,F,00069046856,Varenicline,CHANTIX,74,2014.75
MCOU,VA,2014,1,F,00069046856,Varenicline,CHANTIX,22,2014
MCOU,MD,2014,3,F,00069046856,Varenicline,CHANTIX,66,2014.5
MCOU,MD,2014,2,F,00069046856,Varenicline,CHANTIX,86,2014.25
MCOU,MN,2014,2,F,00069046856,Varenicline,CHANTIX,119,2014.25
MCOU,NJ,2014,1,F,00069046856,Varenicline,CHANTIX,50,2014
FFSU,MT,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,GA,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,HI,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,AL,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,PA,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,IL,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,AK,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,GA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,MT,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,NE,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,NJ,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,SD,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,IA,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,LA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,AR,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,MD,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,LA,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,KY,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,SD,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,OR,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,IA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,NJ,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,MN,2014,1,F,00069046856,Varenicline,CHANTIX,31,2014
FFSU,KY,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,NE,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,UT,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,IL,2014,4,F,00069046856,Varenicline,CHANTIX,35,2014.75
FFSU,WY,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
MCOU,VA,2014,2,F,00069046856,Varenicline,CHANTIX,39,2014.25
FFSU,OR,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,ND,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,PA,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,GA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,GA,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,FL,2014,2,F,00069046856,Varenicline,CHANTIX,50,2014.25
FFSU,RI,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,WA,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,NJ,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,DE,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,PA,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,AL,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,WV,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,NE,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,AR,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,MA,2014,2,F,00069046856,Varenicline,CHANTIX,55,2014.25
MCOU,OR,2014,1,F,00069046856,Varenicline,CHANTIX,59,2014
FFSU,KY,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,WV,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,FL,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,VA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,PA,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,MT,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,WV,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,MN,2014,2,F,00069046856,Varenicline,CHANTIX,26,2014.25
FFSU,AR,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,MS,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,KY,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,MO,2014,1,F,00069046856,Varenicline,CHANTIX,35,2014
FFSU,LA,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,HI,2014,2,F,00069046856,Varenicline,CHANTIX,13,2014.25
FFSU,ID,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,MS,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,NV,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,MS,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,ID,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,AR,2014,2,F,00069046856,Varenicline,CHANTIX,24,2014.25
MCOU,ND,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,SC,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,UT,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,WV,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,CT,2014,3,F,00069046856,Varenicline,CHANTIX,131,2014.5
FFSU,SD,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,SC,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,WA,2014,3,F,00069046856,Varenicline,CHANTIX,110,2014.5
FFSU,IA,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,MS,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
MCOU,HI,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,AK,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,WV,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,SC,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,NV,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,WY,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,NM,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,NV,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
MCOU,WV,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,SC,2014,3,F,00069046856,Varenicline,CHANTIX,15,2014.5
MCOU,NV,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,KY,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,FL,2014,3,F,00069046856,Varenicline,CHANTIX,21,2014.5
FFSU,VA,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,AK,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,UT,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,DE,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,TN,2014,4,F,00069046856,Varenicline,CHANTIX,43,2014.75
FFSU,AK,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,AZ,2014,1,F,00069046856,Varenicline,CHANTIX,58,2014
FFSU,DC,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,IA,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,SC,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
MCOU,NM,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
MCOU,DC,2014,1,T,00069046856,Varenicline,CHANTIX,0,2014
FFSU,UT,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
MCOU,NE,2014,4,T,00069046856,Varenicline,CHANTIX,0,2014.75
FFSU,NH,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,NE,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
MCOU,KS,2014,2,F,00069046856,Varenicline,CHANTIX,70,2014.25
FFSU,MD,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
MCOU,ND,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
FFSU,DC,2014,3,T,00069046856,Varenicline,CHANTIX,0,2014.5
FFSU,SD,2014,2,T,00069046856,Varenicline,CHANTIX,0,2014.25
MCOU,SC,2014,4,F,00069046856,Varenicline,CHANTIX,22,2014.75
FFSU,CO,2014,4,F,00069046856,Varenicline,CHANTIX,22,2014.75
MCOU,WA,2014,1,F,00069046856,Varenicline,CHANTIX,36,2014
FFSU,TX,2014,3,F,00069046856,Varenicline,CHANTIX,16,2014.5
MCOU,OH,2014,2,F,00069046856,Varenicline,CHANTIX,189,2014.25
FFSU,MO,2014,3,F,00069046856,Varenicline,CHANTIX,41,2014.5
FFSU,CO,2014,1,F,00069046856,Varenicline,CHANTIX,24,2014
FFSU,IN,2014,4,F,00069046856,Varenicline,CHANTIX,98,2014.75
MCOU,OH,2014,3,F,00069046856,Varenicline,CHANTIX,177,2014.5
MCOU,KY,2014,4,F,00069046856,Varenicline,CHANTIX,21,2014.75
FFSU,MI,2014,2,F,00069046856,Varenicline,CHANTIX,32,2014.25
FFSU,MO,2014,2,F,00069046856,Varenicline,CHANTIX,42,2014.25
MCOU,VA,2014,4,F,00069046856,Varenicline,CHANTIX,26,2014.75
FFSU,NC,2014,1,F,00069046856,Varenicline,CHANTIX,124,2014
MCOU,PA,2014,1,F,00069046856,Varenicline,CHANTIX,77,2014
FFSU,CA,2014,4,F,00069046856,Varenicline,CHANTIX,143,2014.75
MCOU,MA,2014,4,F,00069046856,Varenicline,CHANTIX,113,2014.75
FFSU,CO,2014,2,F,00069046856,Varenicline,CHANTIX,44,2014.25
FFSU,NV,2014,1,F,00069046856,Varenicline,CHANTIX,30,2014
FFSU,ME,2014,4,F,00069046856,Varenicline,CHANTIX,230,2014.75
FFSU,CA,2014,3,F,00069046856,Varenicline,CHANTIX,123,2014.5
FFSU,IN,2014,3,F,00069046856,Varenicline,CHANTIX,76,2014.5
MCOU,NY,2014,2,F,00069046856,Varenicline,CHANTIX,637,2014.25
MCOU,AZ,2014,4,F,00069046856,Varenicline,CHANTIX,109,2014.75
MCOU,CA,2014,4,F,00069046856,Varenicline,CHANTIX,135,2014.75
FFSU,WI,2014,1,F,00069046856,Varenicline,CHANTIX,133,2014
FFSU,DC,2014,2,F,00069046856,Varenicline,CHANTIX,14,2014.25
FFSU,VT,2014,3,F,00069046856,Varenicline,CHANTIX,26,2014.5
FFSU,WI,2014,3,F,00069046856,Varenicline,CHANTIX,91,2014.5
MCOU,VA,2014,3,F,00069046856,Varenicline,CHANTIX,23,2014.5
MCOU,WA,2014,2,F,00069046856,Varenicline,CHANTIX,95,2014.25
FFSU,OK,2014,2,F,00069046856,Varenicline,CHANTIX,15,2014.25
MCOU,OR,2014,2,F,00069046856,Varenicline,CHANTIX,90,2014.25
MCOU,IL,2014,2,F,00069046856,Varenicline,CHANTIX,28,2014.25
FFSU,CT,2014,4,F,00069046856,Varenicline,CHANTIX,125,2014.75
MCOU,OR,2014,3,F,00069046856,Varenicline,CHANTIX,53,2014.5
MCOU,AZ,2014,3,F,00069046856,Varenicline,CHANTIX,111,2014.5
MCOU,NJ,2014,3,F,00069046856,Varenicline,CHANTIX,77,2014.5
